file_id,linear_SNR,neural_SNR,linear_ERLE,neural_ERLE,linear_PESQ,neural_PESQ,linear_MSE,neural_MSE,linear_Corr,neural_Corr,linear_STFT_distance,neural_STFT_distance
9178,-3.0975666642189026,-2.4145178496837616,-1.7149977385997772,-0.27679355815052986,1.4175151586532593,1.0913734436035156,0.0035739291924983263,0.003053803462535143,0.012905003316023329,0.012979022025714151,0.15794575,0.17046759
9715,-2.4084866046905518,-2.1095633506774902,2.3648323118686676,3.277704417705536,1.3091681003570557,1.173233151435852,0.004201881587505341,0.003922396805137396,0.011311317349282953,-0.005538974287943896,0.12733364,0.1478677
9790,-2.8391000628471375,-3.658703863620758,0.23230208083987236,-1.3502615690231323,1.1919095516204834,1.050227403640747,0.02006344124674797,0.02423069067299366,-0.007502828496453509,-0.0062415636993478334,0.36118698,0.44047698
9262,-1.7174366116523743,-2.2336068749427795,0.649230033159256,-0.7298927754163742,1.2414557933807373,2.281360149383545,0.016520030796527863,0.01860492303967476,0.0024182498829166473,-0.0009045521946962395,0.27996746,0.31808272
9724,-2.566881477832794,-2.042948454618454,-0.5237391218543053,0.7609763741493225,1.173080325126648,1.0504337549209595,0.012603812851011753,0.011171425692737103,0.0023682854440261513,0.0013124813057326758,0.25052518,0.279057
9337,-3.4389343857765198,-2.891736328601837,4.582322835922241,5.422406792640686,1.3913403749465942,1.4493169784545898,0.00580911198630929,0.005121414549648762,-0.025610760264601427,0.0018827452592639418,0.1912027,0.20668256
9002,-1.7402832210063934,-2.205328792333603,4.886014461517334,3.6395052075386047,1.2307713031768799,3.1859025955200195,0.006299612578004599,0.007011620327830315,-0.0041476097914972315,-0.009207225527306864,0.19991682,0.23935561
9283,-3.0191805958747864,-3.0926725268363953,-2.245683968067169,-2.338677793741226,1.1966902017593384,1.0558191537857056,0.001286764512769878,0.0013087245170027018,0.017946229192588346,0.012011302110420709,0.07072433,0.079457276
9450,-2.705656886100769,-1.2943360209465027,0.37629228085279465,5.470221042633057,1.3361701965332031,1.2805501222610474,0.0005657077999785542,0.00040875215199775994,0.1543802973656444,0.02071621816132143,0.052677915,0.05183851
9722,-8.02617609500885,-3.190836012363434,-0.92593714594841,5.929999947547913,1.4385991096496582,1.2823034524917603,0.012170362286269665,0.00399732543155551,-0.051051478410243496,-0.014246269569411206,0.18938164,0.13123076
9774,-2.456572949886322,-2.079552710056305,0.9146896749734879,1.848667711019516,1.2975077629089355,1.0520756244659424,0.0023709058295935392,0.0021737634669989347,-0.001888410281068461,-0.0021939935530439947,0.10207598,0.09951648
9818,-2.378583550453186,-3.1605499982833862,0.09248858317732811,-1.5869738161563873,1.2885723114013672,1.3466609716415405,0.0011657837312668562,0.0013957725604996085,-0.00044483891000973925,0.0009798748376613129,0.068919644,0.0794127
9480,-2.2898052632808685,-2.7280592918395996,1.9958645105361938,1.2349505722522736,1.367851734161377,2.061614751815796,0.0009222013177350163,0.001020119758322835,0.022301058990571863,-0.0007883727755038258,0.07238581,0.078772105
9969,-2.7830031514167786,-2.8248947858810425,0.6900373846292496,0.5766160041093826,1.3257644176483154,1.4237797260284424,0.00910698901861906,0.009195259772241116,-0.0036644471126628486,-0.0009152520502555592,0.22909765,0.23042463
9465,-2.0416396856307983,-1.8482641875743866,0.2857370860874653,0.9244021028280258,1.2062808275222778,1.1063662767410278,0.0019531971774995327,0.001868136110715568,0.0060379342479162336,-0.0029480799525913558,0.08721527,0.095422894
9415,-4.1239625215530396,-3.434183895587921,5.673384666442871,6.777735948562622,1.2158175706863403,1.3747711181640625,0.0008885941351763904,0.0007580984383821487,-0.004557371727747526,0.006731795726688332,0.06267399,0.05898749
9930,-2.697995603084564,-1.824505478143692,6.026737093925476,8.097281455993652,1.2706180810928345,2.6692845821380615,0.00022034683206584305,0.00018020125571638346,-0.011392143552292767,-0.0003187335039886354,0.029750999,0.02911112
9203,-8.249070644378662,-1.083425059914589,0.002554193779360503,13.034846782684326,1.3300414085388184,1.1866120100021362,0.00058406637981534,0.0001121754030464217,0.029286714101775656,0.0012828362335065373,0.043922696,0.022337338
9376,-2.295117974281311,-1.9268104434013367,-0.4663122817873955,0.25450047105550766,1.2878074645996094,1.0726478099822998,0.0014160644495859742,0.0013009250396862626,-0.016652038434584016,0.005555313311699273,0.06023828,0.07110379
9168,-2.5187233090400696,-3.177579939365387,-0.4562006890773773,-1.7947748303413391,1.184321403503418,3.777409791946411,0.001007122453302145,0.0011721086921170354,-0.00048766790630851907,-0.00539582833343008,0.078889765,0.08793816
9950,-5.744266510009766,-2.094395011663437,3.0566659569740295,9.221110939979553,1.1102957725524902,1.0402827262878418,0.0003687143325805664,0.00015911197988316417,-0.07148094554492904,-0.0055626531103104395,0.031937484,0.029171871
9398,-2.547033727169037,-3.3682280778884888,-0.12484841048717499,-1.7596596479415894,1.2060290575027466,1.0993759632110596,0.0011517941020429134,0.0013915356248617172,0.004123908823104623,0.0005398065814412557,0.08015262,0.091717914
9024,-6.341116428375244,-1.90694659948349,0.2761288359761238,7.810165286064148,1.4900037050247192,1.1411159038543701,0.0011339341290295124,0.0004084800311829895,0.0692361050817154,0.049256116706103366,0.07064546,0.049780894
9695,-2.0135988295078278,-2.926623225212097,-0.5364434793591499,-2.218993455171585,1.1917719841003418,1.1188249588012695,0.008792302571237087,0.010849382728338242,0.035331810063489864,-0.004479258361603789,0.20356199,0.25095674
9134,-2.417328506708145,-2.8621363639831543,2.730819880962372,1.6927921772003174,1.2279198169708252,1.0493186712265015,0.008110889233648777,0.008985644206404686,-0.012348047544063259,-0.007183842447727637,0.20071962,0.21307644
9105,-3.8898900151252747,-2.28879451751709,0.3113378956913948,3.504922389984131,1.225224256515503,1.0632272958755493,0.0009928992949426174,0.0006867452175356448,0.00021052376878255823,0.0006102555696068359,0.051321525,0.0563968
9751,-2.7458539605140686,-3.0812349915504456,0.12466960586607456,-0.5149620398879051,1.226516604423523,1.0663729906082153,0.0012921266024932265,0.0013958642957732081,0.005872585040175321,0.000816386843649148,0.0832686,0.08863775
9807,-2.8399860858917236,-2.7982789278030396,3.203803300857544,3.378540277481079,1.3623400926589966,1.2879692316055298,0.0009657377959229052,0.0009565077489241958,0.013360154734275997,0.0037604761547283486,0.07243653,0.079155385
9044,-2.53864586353302,-2.606043815612793,4.802665412425995,4.294472932815552,1.1550333499908447,1.0384405851364136,0.008153190836310387,0.008280707523226738,-0.03826133044743477,-0.0015401634896660239,0.17485113,0.20113778
9836,-2.3627372086048126,-3.434121608734131,-0.71311354637146,-2.6377397775650024,1.246708869934082,1.6746573448181152,0.03377761319279671,0.04322822764515877,0.03176724970333255,0.0037204921449521403,0.37862876,0.46725398
9766,-1.9967345893383026,-2.2288303077220917,-1.10060915350914,-1.6798990964889526,1.1311671733856201,1.648905634880066,0.005603861529380083,0.005911489948630333,-0.0044202693733126465,-0.006978126467570169,0.18246686,0.20885059
9571,-4.0300363302230835,-2.6990407705307007,0.9704886376857758,3.313286602497101,1.274710774421692,1.0687016248703003,0.0008773939334787428,0.0006457955460064113,-0.030829043560413667,-0.007138075760255928,0.054958116,0.06346238
9599,-3.0582669377326965,-3.5483768582344055,1.1971788853406906,0.21215016022324562,1.1990036964416504,1.1559416055679321,0.015342350117862225,0.01717524416744709,-0.010401091755989751,-0.0032850381730546298,0.25519526,0.29927516
9620,-2.7248957753181458,-3.156060576438904,0.6413628906011581,-0.2970658242702484,1.1585283279418945,1.7608389854431152,0.004786113277077675,0.005285663064569235,-0.013489713707027616,-0.0076934921003569325,0.19261397,0.2302197
9065,-5.307270288467407,-2.7948978543281555,1.3156470656394958,4.878743290901184,1.2035856246948242,1.144276738166809,0.005113397259265184,0.0028672944754362106,-0.15827260197667747,-0.023696180156307325,0.13937213,0.13001052
